Vt,W,L,T,Vgs,Vds,Ids
-19.0,35,5,80,-18.0,1.0,9.2698e-12
-18.8,35,5,80,-17.8,1.0,9.2698e-12
-18.6,35,5,80,-17.6,1.0,9.2698e-12
-18.4,35,5,80,-17.4,1.0,9.2698e-12
-18.2,35,5,80,-17.2,1.0,9.2698e-12
-18.0,35,5,80,-17.0,1.0,9.2698e-12
-17.8,35,5,80,-16.8,1.0,9.2698e-12
-17.6,35,5,80,-16.6,1.0,9.2698e-12
-17.4,35,5,80,-16.4,1.0,9.2698e-12
-17.2,35,5,80,-16.2,1.0,9.2698e-12
-17.0,35,5,80,-16.0,1.0,9.2698e-12
-16.8,35,5,80,-15.8,1.0,9.2698e-12
-16.6,35,5,80,-15.6,1.0,9.2698e-12
-16.4,35,5,80,-15.4,1.0,9.2698e-12
-16.2,35,5,80,-15.2,1.0,9.2698e-12
-16.0,35,5,80,-15.0,1.0,9.2698e-12
-15.8,35,5,80,-14.8,1.0,9.2698e-12
-15.6,35,5,80,-14.6,1.0,9.2698e-12
-15.4,35,5,80,-14.4,1.0,9.2698e-12
-15.2,35,5,80,-14.2,1.0,9.2698e-12
-15.0,35,5,80,-14.0,1.0,9.2698e-12
-14.8,35,5,80,-13.8,1.0,9.2698e-12
-14.6,35,5,80,-13.6,1.0,9.2698e-12
-14.4,35,5,80,-13.4,1.0,9.2698e-12
-14.2,35,5,80,-13.2,1.0,9.2698e-12
-14.0,35,5,80,-13.0,1.0,9.2698e-12
-13.8,35,5,80,-12.8,1.0,9.2698e-12
-13.6,35,5,80,-12.6,1.0,9.2698e-12
-13.4,35,5,80,-12.4,1.0,9.2698e-12
-13.2,35,5,80,-12.2,1.0,9.2698e-12
-13.0,35,5,80,-12.0,1.0,9.2698e-12
-12.8,35,5,80,-11.8,1.0,9.2698e-12
-12.6,35,5,80,-11.6,1.0,9.2698e-12
-12.4,35,5,80,-11.4,1.0,9.2698e-12
-12.2,35,5,80,-11.2,1.0,9.2698e-12
-12.0,35,5,80,-11.0,1.0,9.2698e-12
-11.8,35,5,80,-10.8,1.0,9.2698e-12
-11.6,35,5,80,-10.6,1.0,9.2698e-12
-11.4,35,5,80,-10.4,1.0,9.2698e-12
-11.2,35,5,80,-10.2,1.0,9.2698e-12
-11.0,35,5,80,-10.0,1.0,9.2698e-12
-10.8,35,5,80,-9.8,1.0,9.2698e-12
-10.6,35,5,80,-9.6,1.0,9.2698e-12
-10.4,35,5,80,-9.4,1.0,9.2698e-12
-10.2,35,5,80,-9.2,1.0,9.2698e-12
-10.0,35,5,80,-9.0,1.0,9.2698e-12
-9.8,35,5,80,-8.8,1.0,9.2698e-12
-9.6,35,5,80,-8.6,1.0,9.2698e-12
-9.4,35,5,80,-8.4,1.0,9.2698e-12
-9.2,35,5,80,-8.2,1.0,9.2698e-12
-9.0,35,5,80,-8.0,1.0,9.2698e-12
-8.8,35,5,80,-7.8,1.0,9.2698e-12
-8.6,35,5,80,-7.6,1.0,9.2698e-12
-8.4,35,5,80,-7.4,1.0,9.2698e-12
-8.2,35,5,80,-7.2,1.0,9.2698e-12
-8.0,35,5,80,-7.0,1.0,9.2698e-12
-7.8,35,5,80,-6.8,1.0,9.2698e-12
-7.6,35,5,80,-6.6,1.0,9.2698e-12
-7.4,35,5,80,-6.4,1.0,9.2698e-12
-7.2,35,5,80,-6.2,1.0,9.2698e-12
-7.0,35,5,80,-6.0,1.0,9.2698e-12
-6.8,35,5,80,-5.8,1.0,9.2698e-12
-6.6,35,5,80,-5.6,1.0,9.2698e-12
-6.4,35,5,80,-5.4,1.0,9.2698e-12
-6.2,35,5,80,-5.2,1.0,9.2698e-12
-6.0,35,5,80,-5.0,1.0,9.2698e-12
-5.8,35,5,80,-4.8,1.0,9.2698e-12
-5.6,35,5,80,-4.6,1.0,9.2698e-12
-5.4,35,5,80,-4.4,1.0,9.2698e-12
-5.2,35,5,80,-4.2,1.0,9.2698e-12
-5.0,35,5,80,-4.0,1.0,9.2698e-12
-4.8,35,5,80,-3.8,1.0,9.2698e-12
-4.6,35,5,80,-3.6,1.0,9.2698e-12
-4.4,35,5,80,-3.4,1.0,9.2698e-12
-4.2,35,5,80,-3.2,1.0,9.2698e-12
-4.0,35,5,80,-3.0,1.0,9.2698e-12
-3.8,35,5,80,-2.8,1.0,9.2698e-12
-3.6,35,5,80,-2.6,1.0,9.2698e-12
-3.4,35,5,80,-2.4,1.0,9.2698e-12
-3.2,35,5,80,-2.2,1.0,9.2698e-12
-3.0,35,5,80,-2.0,1.0,9.2698e-12
-2.8,35,5,80,-1.8,1.0,9.2698e-12
-2.6,35,5,80,-1.6,1.0,9.2698e-12
-2.4,35,5,80,-1.4,1.0,9.2698e-12
-2.2,35,5,80,-1.2,1.0,9.2699e-12
-21.0,35,5,80,-1.0,20.0,9.282e-12
-20.8,35,5,80,-0.8,20.0,9.4082e-12
-20.6,35,5,80,-0.6,20.0,1.0844e-11
-20.4,35,5,80,-0.4,20.0,2.7198e-11
-20.2,35,5,80,-0.2,20.0,2.1324e-10
-20.00000000000004,35,5,80,-3.7581e-14,20.0,2.2761e-09
-19.8,35,5,80,0.2,20.0,2.0915e-08
-19.6,35,5,80,0.4,20.0,1.0087e-07
-19.4,35,5,80,0.6,20.0,2.5187e-07
-0.19999999999999996,35,5,80,0.8,1.0,2.2329e-07
0.0,35,5,80,1.0,1.0,4.2022e-07
0.19999999999999996,35,5,80,1.2,1.0,6.7698e-07
0.3999999999999999,35,5,80,1.4,1.0,1.0014e-06
0.6000000000000001,35,5,80,1.6,1.0,1.4006e-06
0.8,35,5,80,1.8,1.0,1.8794e-06
1.0,35,5,80,2.0,1.0,2.4407e-06
-2.8,35,5,80,2.2,5.0,3.8709e-06
-2.6,35,5,80,2.4,5.0,4.9354e-06
-2.4,35,5,80,2.6,5.0,6.1805e-06
-2.2,35,5,80,2.8,5.0,7.6182e-06
-2.0,35,5,80,3.0,5.0,9.2595e-06
-1.7999999999999998,35,5,80,3.2,5.0,1.1114e-05
-1.6,35,5,80,3.4,5.0,1.3191e-05
-1.4,35,5,80,3.6,5.0,1.5497e-05
-1.2000000000000002,35,5,80,3.8,5.0,1.8038e-05
-1.0,35,5,80,4.0,5.0,2.082e-05
-0.7999999999999998,35,5,80,4.2,5.0,2.3847e-05
-0.5999999999999996,35,5,80,4.4,5.0,2.712e-05
-0.40000000000000036,35,5,80,4.6,5.0,3.0643e-05
-0.20000000000000018,35,5,80,4.8,5.0,3.4415e-05
0.0,35,5,80,5.0,5.0,3.8437e-05
0.20000000000000018,35,5,80,5.2,5.0,4.2707e-05
0.40000000000000036,35,5,80,5.4,5.0,4.7223e-05
0.5999999999999996,35,5,80,5.6,5.0,5.1982e-05
0.7999999999999998,35,5,80,5.8,5.0,5.698e-05
1.0,35,5,80,6.0,5.0,6.2214e-05
1.2000000000000002,35,5,80,6.2,5.0,6.7677e-05
1.4000000000000004,35,5,80,6.4,5.0,7.3365e-05
1.5999999999999996,35,5,80,6.6,5.0,7.9271e-05
1.7999999999999998,35,5,80,6.8,5.0,8.5388e-05
2.0,35,5,80,7.0,5.0,9.1711e-05
2.2,35,5,80,7.2,5.0,9.8232e-05
2.4000000000000004,35,5,80,7.4,5.0,0.00010494
2.5999999999999996,35,5,80,7.6,5.0,0.00011184
2.8,35,5,80,7.8,5.0,0.00011891
3.0,35,5,80,8.0,5.0,0.00012615
3.1999999999999993,35,5,80,8.2,5.0,0.00013355
3.4000000000000004,35,5,80,8.4,5.0,0.0001411
3.5999999999999996,35,5,80,8.6,5.0,0.00014879
3.8000000000000007,35,5,80,8.8,5.0,0.00015663
4.0,35,5,80,9.0,5.0,0.00016459
4.199999999999999,35,5,80,9.2,5.0,0.00017268
4.4,35,5,80,9.4,5.0,0.00018088
4.6,35,5,80,9.6,5.0,0.00018919
4.800000000000001,35,5,80,9.8,5.0,0.00019761
5.0,35,5,80,10.0,5.0,0.00020612
5.199999999999999,35,5,80,10.2,5.0,0.00021472
5.4,35,5,80,10.4,5.0,0.00022341
5.6,35,5,80,10.6,5.0,0.00023217
5.800000000000001,35,5,80,10.8,5.0,0.000241
6.0,35,5,80,11.0,5.0,0.0002499
6.199999999999999,35,5,80,11.2,5.0,0.00025886
6.4,35,5,80,11.4,5.0,0.00026788
6.6,35,5,80,11.6,5.0,0.00027694
6.800000000000001,35,5,80,11.8,5.0,0.00028606
7.0,35,5,80,12.0,5.0,0.00029522
7.199999999999999,35,5,80,12.2,5.0,0.00030441
7.4,35,5,80,12.4,5.0,0.00031364
7.6,35,5,80,12.6,5.0,0.00032289
7.800000000000001,35,5,80,12.8,5.0,0.00033218
8.0,35,5,80,13.0,5.0,0.00034148
8.2,35,5,80,13.2,5.0,0.00035081
8.4,35,5,80,13.4,5.0,0.00036015
8.6,35,5,80,13.6,5.0,0.0003695
8.8,35,5,80,13.8,5.0,0.00037887
9.0,35,5,80,14.0,5.0,0.00038824
9.2,35,5,80,14.2,5.0,0.00039761
9.4,35,5,80,14.4,5.0,0.00040699
9.6,35,5,80,14.6,5.0,0.00041637
9.8,35,5,80,14.8,5.0,0.00042574
5.0,35,5,80,15.0,10.0,0.00052531
5.199999999999999,35,5,80,15.2,10.0,0.00053841
5.4,35,5,80,15.4,10.0,0.00055156
5.6,35,5,80,15.6,10.0,0.00056478
5.800000000000001,35,5,80,15.8,10.0,0.00057804
6.0,35,5,80,16.0,10.0,0.00059136
6.199999999999999,35,5,80,16.2,10.0,0.00060472
6.399999999999999,35,5,80,16.4,10.0,0.00061813
6.600000000000001,35,5,80,16.6,10.0,0.00063158
6.800000000000001,35,5,80,16.8,10.0,0.00064508
7.0,35,5,80,17.0,10.0,0.00065861
7.199999999999999,35,5,80,17.2,10.0,0.00067218
7.399999999999999,35,5,80,17.4,10.0,0.00068578
7.600000000000001,35,5,80,17.6,10.0,0.00069941
7.800000000000001,35,5,80,17.8,10.0,0.00071307
8.0,35,5,80,18.0,10.0,0.00072676
8.2,35,5,80,18.2,10.0,0.00074048
8.399999999999999,35,5,80,18.4,10.0,0.00075422
8.600000000000001,35,5,80,18.6,10.0,0.00076798
8.8,35,5,80,18.8,10.0,0.00078176
9.0,35,5,80,19.0,10.0,0.00079556
9.2,35,5,80,19.2,10.0,0.00080937
9.399999999999999,35,5,80,19.4,10.0,0.0008232
9.600000000000001,35,5,80,19.6,10.0,0.00083704
9.8,35,5,80,19.8,10.0,0.0008509
10.0,35,5,80,20.0,10.0,0.00086476
-21.0,35,8,0,-20.0,1.0,3.3465e-14
-20.8,35,8,0,-19.8,1.0,3.3465e-14
-20.6,35,8,0,-19.6,1.0,3.3465e-14
-20.4,35,8,0,-19.4,1.0,3.3465e-14
-20.2,35,8,0,-19.2,1.0,3.3465e-14
-20.0,35,8,0,-19.0,1.0,3.3465e-14
-19.8,35,8,0,-18.8,1.0,3.3465e-14
-19.6,35,8,0,-18.6,1.0,3.3465e-14
-19.4,35,8,0,-18.4,1.0,3.3465e-14
-19.2,35,8,0,-18.2,1.0,3.3465e-14
-19.0,35,8,0,-18.0,1.0,3.3465e-14
-18.8,35,8,0,-17.8,1.0,3.3465e-14
-18.6,35,8,0,-17.6,1.0,3.3465e-14
-18.4,35,8,0,-17.4,1.0,3.3465e-14
-18.2,35,8,0,-17.2,1.0,3.3465e-14
-18.0,35,8,0,-17.0,1.0,3.3465e-14
-17.8,35,8,0,-16.8,1.0,3.3465e-14
-17.6,35,8,0,-16.6,1.0,3.3465e-14
-17.4,35,8,0,-16.4,1.0,3.3465e-14
-17.2,35,8,0,-16.2,1.0,3.3465e-14
-17.0,35,8,0,-16.0,1.0,3.3465e-14
-16.8,35,8,0,-15.8,1.0,3.3465e-14
-16.6,35,8,0,-15.6,1.0,3.3465e-14
-16.4,35,8,0,-15.4,1.0,3.3465e-14
-16.2,35,8,0,-15.2,1.0,3.3465e-14
-16.0,35,8,0,-15.0,1.0,3.3465e-14
-15.8,35,8,0,-14.8,1.0,3.3465e-14
-15.6,35,8,0,-14.6,1.0,3.3465e-14
-15.4,35,8,0,-14.4,1.0,3.3465e-14
-15.2,35,8,0,-14.2,1.0,3.3465e-14
-15.0,35,8,0,-14.0,1.0,3.3465e-14
-14.8,35,8,0,-13.8,1.0,3.3465e-14
-14.6,35,8,0,-13.6,1.0,3.3465e-14
-14.4,35,8,0,-13.4,1.0,3.3465e-14
-14.2,35,8,0,-13.2,1.0,3.3465e-14
-14.0,35,8,0,-13.0,1.0,3.3465e-14
-13.8,35,8,0,-12.8,1.0,3.3465e-14
-13.6,35,8,0,-12.6,1.0,3.3465e-14
-13.4,35,8,0,-12.4,1.0,3.3465e-14
-13.2,35,8,0,-12.2,1.0,3.3465e-14
-13.0,35,8,0,-12.0,1.0,3.3465e-14
-12.8,35,8,0,-11.8,1.0,3.3465e-14
-12.6,35,8,0,-11.6,1.0,3.3465e-14
-12.4,35,8,0,-11.4,1.0,3.3465e-14
-12.2,35,8,0,-11.2,1.0,3.3465e-14
-12.0,35,8,0,-11.0,1.0,3.3465e-14
-11.8,35,8,0,-10.8,1.0,3.3465e-14
-11.6,35,8,0,-10.6,1.0,3.3465e-14
-11.4,35,8,0,-10.4,1.0,3.3465e-14
-11.2,35,8,0,-10.2,1.0,3.3465e-14
-11.0,35,8,0,-10.0,1.0,3.3465e-14
-10.8,35,8,0,-9.8,1.0,3.3465e-14
-10.6,35,8,0,-9.6,1.0,3.3465e-14
-10.4,35,8,0,-9.4,1.0,3.3465e-14
-10.2,35,8,0,-9.2,1.0,3.3465e-14
-10.0,35,8,0,-9.0,1.0,3.3465e-14
-9.8,35,8,0,-8.8,1.0,3.3465e-14
-9.6,35,8,0,-8.6,1.0,3.3465e-14
-9.4,35,8,0,-8.4,1.0,3.3465e-14
-9.2,35,8,0,-8.2,1.0,3.3465e-14
-9.0,35,8,0,-8.0,1.0,3.3465e-14
-8.8,35,8,0,-7.8,1.0,3.3465e-14
-8.6,35,8,0,-7.6,1.0,3.3465e-14
-8.4,35,8,0,-7.4,1.0,3.3465e-14
-8.2,35,8,0,-7.2,1.0,3.3465e-14
-8.0,35,8,0,-7.0,1.0,3.3465e-14
-7.8,35,8,0,-6.8,1.0,3.3465e-14
-7.6,35,8,0,-6.6,1.0,3.3465e-14
-7.4,35,8,0,-6.4,1.0,3.3465e-14
-7.2,35,8,0,-6.2,1.0,3.3465e-14
-7.0,35,8,0,-6.0,1.0,3.3465e-14
-6.8,35,8,0,-5.8,1.0,3.3465e-14
-6.6,35,8,0,-5.6,1.0,3.3465e-14
-6.4,35,8,0,-5.4,1.0,3.3465e-14
-6.2,35,8,0,-5.2,1.0,3.3465e-14
-6.0,35,8,0,-5.0,1.0,3.3465e-14
-5.8,35,8,0,-4.8,1.0,3.3465e-14
-5.6,35,8,0,-4.6,1.0,3.3465e-14
-5.4,35,8,0,-4.4,1.0,3.3465e-14
-5.2,35,8,0,-4.2,1.0,3.3465e-14
-5.0,35,8,0,-4.0,1.0,3.3465e-14
-4.8,35,8,0,-3.8,1.0,3.3465e-14
-4.6,35,8,0,-3.6,1.0,3.3465e-14
-4.4,35,8,0,-3.4,1.0,3.3465e-14
